parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
71322023,3,2,1454,532600,1,2016,B+ / GOOD+,VERY-GOOD,ATTACHED,No,18673.0,44124,4,172500.0,171350.0
71322024,3,2,4126,621600,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,14527.0,44124,6,172500.0,0.0
71322031,4,3,3014,553900,1,2017,B+ / GOOD+,GOOD,ATTACHED,No,11051.0,44124,3,148400.0,0.0
71322032,3,2,2080,480400,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,12357.0,44124,6,172500.0,0.0
71322033,4,3,3076,461400,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,12357.0,44124,6,0.0,172500.0
71322034,4,3,2720,455200,1,2018,B+ / GOOD+,GOOD,ATTACHED,,16396.0,44124,2,159000.0,0.0
71322035,5,4,3932,590200,1,2018,B+ / GOOD+,GOOD,ATTACHED,,12356.0,44124,2,148400.0,0.0
71322036,4,3,4236,359100,1,2018,B+ / GOOD+,GOOD,ATTACHED,,13501.0,44124,2,144200.0,0.0
71322037,4,3,3676,572600,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,19147.0,44124,6,149500.0,0.0
71322038,4,3,5054,651700,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,15822.0,44124,5,145600.0,0.0
71322039,3,2,3243,554700,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,10068.0,44124,5,155250.0,0.0
71322040,3,2,2561,470200,1,2017,B+ / GOOD+,GOOD,ATTACHED,No,10098.0,44124,3,143100.0,0.0
71322041,4,4,3134,475900,0,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,10189.0,44124,6,155250.0,0.0
71322042,3,2,2984,572500,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,10047.0,44124,5,609500.0,0.0
71322043,3,2,2885,436400,1,2013,B+ / GOOD+,GOOD,ATTACHED,,10058.0,44124,7,163350.0,0.0
71322044,4,3,3184,539000,2,2017,B+ / GOOD+,GOOD,ATTACHED,,10008.0,44124,3,620000.0,0.0
71322050,3,2,3874,499100,1,2012,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,14123.0,44124,8,531000.0,0.0
71322051,3,3,2892,487000,1,2012,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,14448.0,44124,8,523200.00000000006,0.0
71322052,3,2,3472,522900,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,12353.0,44124,5,0.0,579880.0
71322053,4,2,3192,539000,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,,12323.0,44124,5,587510.0,0.0
71323001,3,2,2767,435000,1,2014,B / GOOD,GOOD,ATTACHED,,11761.0,44124,6,470000.0,487200.00000000006
71323002,3,2,2109,389100,1,2016,B+ / GOOD+,GOOD,ATTACHED,,12240.0,44124,4,448050.0,114450.00000000001
71323003,3,2,2712,371900,1,2016,B+ / GOOD+,GOOD,ATTACHED,,8189.0,44124,4,397500.0,114450.00000000001
71323006,4,2,1921,0,0,1965,C+ / AVERAGE+,GOOD,ATTACHED,,6375833.0,44122,55,0.0,17847500.0
71323010,3,2,2634,435000,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,,7318.0,44124,6,451000.0,474150.00000000006
71323011,3,2,2712,410600,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,,7318.0,44124,5,520000.0,0.0
71323012,3,2,2767,457800,1,2015,B / GOOD,GOOD,ATTACHED,,7405.0,44124,5,541829.12,0.0
71323013,3,2,2714,387400,1,2009,B+ / GOOD+,GOOD,ATTACHED,,7275.0,44124,11,488749.99999999994,0.0
71323015,3,2,2699,381600,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,6752.0,44124,14,0.0,653887.9999999999
71323016,3,2,2699,431200,1,2006,B+ / GOOD+,GOOD,ATTACHED,,6839.0,44124,14,0.0,470008.00000000006
71323017,3,2,2699,388100,1,2006,B+ / GOOD+,GOOD,ATTACHED,,7362.0,44124,14,636481.0,0.0
71323018,3,2,3308,417500,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,8276.0,44124,14,0.0,0.0
71323019,3,2,2767,516300,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,,7187.0,44124,5,610370.88,0.0
71323020,3,2,2731,457100,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,,7231.0,44124,5,484480.42000000004,0.0
71323021,3,2,3321,515000,1,2006,B+ / GOOD+,GOOD,ATTACHED,,7841.0,44124,14,545900.0,0.0
71323023,3,2,2794,467100,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,,10019.0,44124,6,0.0,0.0
71323024,3,2,2661,488600,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,,6795.0,44124,6,450000.0,418700.0
71323025,3,2,2634,539800,1,2015,A / VERY-GOOD,VERY-GOOD,ATTACHED,No,8276.0,44124,5,588360.2000000001,0.0
71323026,3,2,2702,479900,1,2016,B+ / GOOD+,GOOD,ATTACHED,,8494.0,44124,4,523091.00000000006,0.0
71323027,4,3,3959,495900,2,2010,A / VERY-GOOD,GOOD,ATTACHED,,10319.0,44124,10,568760.0,0.0
71323029,3,2,2314,380500,1,2008,B+ / GOOD+,GOOD,ATTACHED,No,10018.0,44124,12,709023.0,0.0
71323030,3,2,2258,387000,1,2007,B+ / GOOD+,GOOD,ATTACHED,No,9888.0,44124,13,505400.0,0.0
71323031,3,2,3211,465000,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,12109.0,44124,14,0.0,571500.0
71323032,3,2,2711,384000,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,8886.0,44124,14,492900.0,490050.0
71323034,3,2,2711,500200,1,2006,B+ / GOOD+,GOOD,ATTACHED,,8450.0,44124,14,494400.0,604900.0
71323035,3,2,2258,383100,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,7753.0,44124,14,688459.2,0.0
71323036,3,2,2356,520300,1,2008,B+ / GOOD+,GOOD,ATTACHED,No,7405.0,44124,12,707560.0,0.0
71323037,4,2,2652,417600,2,2009,B+ / GOOD+,VERY-GOOD,ATTACHED,,7666.0,44124,11,0.0,603250.0
71323038,3,2,2794,527500,1,2014,A / VERY-GOOD,VERY-GOOD,ATTACHED,,8624.0,44124,6,0.0,0.0
71323042,3,2,2783,552900,1,2016,B+ / GOOD+,VERY-GOOD,ATTACHED,No,7535.0,44124,4,576436.48,114450.00000000001
71323043,3,2,2258,420000,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,9670.0,44124,14,470400.00000000006,0.0
71323044,3,2,2699,378900,1,2006,B+ / GOOD+,GOOD,ATTACHED,No,7449.0,44124,14,0.0,512095.36000000004
71323045,3,2,2931,418900,1,2008,B+ / GOOD+,GOOD,ATTACHED,,7840.0,44124,12,446400.0,0.0
71323046,3,2,2314,419900,1,2008,B+ / GOOD+,GOOD,ATTACHED,,15681.0,44124,12,546000.0,0.0
71401001,4,2,2480,183700,1,1969,C / AVERAGE,AVERAGE,ATTACHED,No,10640.0,44124,51,237299.99999999997,0.0
71401002,4,1,1639,131500,0,1957,C+ / AVERAGE+,GOOD,ATTACHED,No,9135.0,44124,63,160332.0,0.0
71401003,4,1,1398,120000,0,1950,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7975.0,44124,70,144699.0,0.0
71401004,3,2,1326,111300,0,1951,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,69,192400.0,206460.0
71401005,4,1,1568,110400,0,1923,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7250.0,44124,97,0.0,0.0
71401006,3,2,1404,114200,0,1952,C+ / AVERAGE+,AVERAGE,DETACHED,No,8950.0,44124,68,0.0,0.0
71401007,4,2,1513,106500,0,1949,C+ / AVERAGE+,AVERAGE,DETACHED,No,8950.0,44124,71,116085.00000000001,0.0
71401008,3,1,1204,108700,0,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,71,120000.0,169400.0
71401009,3,1,1238,110700,0,1924,E / VERY-POOR,AVERAGE,DETACHED,No,9000.0,44124,96,98505.0,0.0
71401010,2,2,1176,120200,0,1920,C+ / AVERAGE+,AVERAGE,DETACHED,No,9955.0,44124,100,188860.0,130139.0
71401011,2,1,1348,100000,0,1949,C+ / AVERAGE+,AVERAGE,DETACHED,No,8145.0,44124,71,127720.0,112000.00000000001
71401012,3,1,1486,116000,0,1949,C+ / AVERAGE+,AVERAGE,DETACHED,No,9100.0,44124,71,169559.99999999997,0.0
71401013,2,1,1406,114600,0,1957,C+ / AVERAGE+,AVERAGE,DETACHED,No,9100.0,44124,63,116230.0,218950.0
71401014,3,1,1288,85000,0,1918,C+ / AVERAGE+,AVERAGE,DETACHED,,9150.0,44124,102,92650.0,0.0
71401015,3,1,1156,107500,0,1941,C+ / AVERAGE+,AVERAGE,DETACHED,No,9150.0,44124,79,210799.99999999997,215840.0
71401016,1,2,1052,104200,0,1941,C / AVERAGE,AVERAGE,DETACHED,No,9200.0,44124,79,196927.99999999997,205900.0
71401017,3,1,1131,106100,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,9200.0,44124,65,0.0,0.0
71401018,4,1,1367,124700,1,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,9250.0,44124,70,134070.0,208800.0
71401019,3,1,1864,133500,1,1948,C+ / AVERAGE+,AVERAGE,DETACHED,No,18500.0,44124,72,217200.0,0.0
71401021,2,1,1692,150800,0,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,No,17575.0,44124,72,0.0,92920.0
71401022,3,2,1614,170000,0,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,14454.0,44124,61,190400.00000000003,0.0
71401023,4,2,2582,187200,1,1971,B+ / GOOD+,AVERAGE,ATTACHED,No,13050.0,44124,49,239725.0,0.0
71401024,4,2,2549,186600,1,1969,B+ / GOOD+,AVERAGE,ATTACHED,No,13050.0,44124,51,0.0,0.0
71401025,3,2,2564,179800,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,11600.0,44124,52,185400.0,0.0
71401026,4,2,2148,186400,1,1968,B+ / GOOD+,GOOD,ATTACHED,No,10875.0,44124,52,299000.0,287980.0
71401028,3,2,2272,177400,0,1970,B+ / GOOD+,AVERAGE,ATTACHED,No,10800.0,44124,50,0.0,326340.0
71401029,3,1,2396,180700,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10800.0,44124,53,211120.0,235640.0
71401030,3,1,2226,173100,0,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,10125.0,44124,52,315375.0,294500.0
71401031,3,2,2396,178700,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10400.0,44124,53,209605.0,251460.0
71401032,4,2,2411,174800,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,9750.0,44124,52,0.0,298870.0
71401033,4,1,2359,174300,2,1968,B / GOOD,AVERAGE,ATTACHED,No,9750.0,44124,52,246380.0,0.0
71401034,4,2,2214,166600,0,1960,B / GOOD,AVERAGE,ATTACHED,No,10665.0,44124,60,273095.0,0.0
71401035,3,2,2281,172000,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,9750.0,44124,54,325600.0,0.0
71401036,4,2,2281,191900,1,1967,B+ / GOOD+,GOOD,ATTACHED,No,9750.0,44124,53,237415.0,231180.18
71401037,4,2,2372,178100,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,,10530.0,44124,53,0.0,0.0
71401038,3,2,2395,178800,1,1969,B+ / GOOD+,AVERAGE,ATTACHED,No,10530.0,44124,51,275120.0,235749.99999999997
71401039,4,2,2256,172000,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10530.0,44124,53,182320.0,0.0
71401040,3,1,2674,180300,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,,9750.0,44124,53,0.0,271450.0
71401041,3,2,2259,178200,1,1968,B / GOOD,AVERAGE,ATTACHED,No,11050.0,44124,52,133100.0,377000.0
71401042,3,1,1500,160200,0,1957,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10660.0,44124,63,156000.0,190460.0
71401043,3,2,1864,182100,0,1959,C+ / AVERAGE+,GOOD,ATTACHED,No,10400.0,44124,61,223600.0,0.0
71401044,4,2,2035,167000,0,1959,B / GOOD,AVERAGE,ATTACHED,No,9750.0,44124,61,225000.0,269990.0
71401045,4,2,2326,173000,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,9750.0,44124,52,246685.0,0.0
71401046,3,2,2272,173200,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10010.0,44124,53,231750.0,0.0
71401047,4,2,2317,167500,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,10530.0,44124,54,177550.0,0.0
71401048,4,2,2344,174100,1,1966,B / GOOD,AVERAGE,ATTACHED,No,9750.0,44124,54,0.0,0.0
71401049,4,2,2536,179600,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10125.0,44124,53,287000.0,187200.0
71401050,3,2,2326,195300,1,1968,B+ / GOOD+,GOOD,ATTACHED,No,10125.0,44124,52,332200.0,0.0
71401051,3,2,2408,179800,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10935.0,44124,53,266200.0,361712.0
71401052,4,2,2408,176500,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,,10125.0,44124,53,263175.0,260400.0
71401053,3,1,1597,163300,1,1958,B / GOOD,AVERAGE,ATTACHED,No,11205.0,44124,62,0.0,0.0
71401054,3,1,1390,154700,1,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10318.0,44124,61,276330.0,168300.0
71401055,3,2,1374,154200,0,1959,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10125.0,44124,61,0.0,181545.0
71401056,2,1,1366,140100,1,1958,C+ / AVERAGE+,FAIR,ATTACHED,No,11926.0,44124,62,191580.0,86520.0
71401057,4,2,2598,180100,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10010.0,44124,53,0.0,0.0
71401058,3,2,2435,178900,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,10400.0,44124,52,0.0,358900.0
71401059,3,2,2435,178700,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,10400.0,44124,52,179360.0,349580.0
71401060,4,2,2320,176500,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,10400.0,44124,52,334180.0,0.0
71401061,4,2,2320,172700,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,9750.0,44124,52,0.0,0.0
71401062,3,2,2320,174300,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10010.0,44124,53,0.0,385000.0
71401063,4,2,2038,187000,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10010.0,44124,53,252700.0,0.0
71401064,3,2,2429,229000,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,9750.0,44124,54,257488.00000000003,214760.0
71401065,4,2,2165,178000,1,1966,B / GOOD,AVERAGE,ATTACHED,No,10400.0,44124,54,188680.0,192930.0
71401066,4,2,2371,175400,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,10010.0,44124,54,0.0,285000.0
71401067,3,2,1747,159900,0,1966,B / GOOD,AVERAGE,ATTACHED,No,9750.0,44124,54,170000.0,0.0
71401068,4,2,2317,174400,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,10010.0,44124,54,288960.0,0.0
71401069,3,1,2331,191000,1,1967,B+ / GOOD+,GOOD,ATTACHED,No,10800.0,44124,53,208190.00000000003,224249.99999999997
71401070,3,1,1664,160800,1,1967,B / GOOD,AVERAGE,ATTACHED,No,10318.0,44124,53,240480.0,173793.99999999997
71401071,3,2,2258,174200,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10318.0,44124,53,54750.0,284950.0
71401072,3,2,2484,179000,1,1967,B+ / GOOD+,AVERAGE,ATTACHED,No,10395.0,44124,53,0.0,254800.0
71401073,3,2,1662,0,1,1967,B / GOOD,AVERAGE,ATTACHED,No,10800.0,44124,53,286400.0,232200.0
71401074,3,2,2306,174700,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,10125.0,44124,52,229900.0,150380.0
71401075,3,2,2317,198900,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,No,10472.0,44124,54,225399.99999999997,355250.0
71401077,4,2,3088,191300,1,1966,B+ / GOOD+,AVERAGE,ATTACHED,,10125.0,44124,54,260000.0,0.0
71401078,3,1,2320,176300,1,1965,B / GOOD,AVERAGE,ATTACHED,No,10125.0,44124,55,0.0,187460.0
71401079,4,2,2323,174200,1,1968,B+ / GOOD+,AVERAGE,ATTACHED,No,10125.0,44124,52,348000.0,0.0
71401080,4,2,2323,195000,1,1968,B+ / GOOD+,GOOD,ATTACHED,No,10125.0,44124,52,243775.0,0.0
71401081,4,3,2989,191000,1,1972,B+ / GOOD+,AVERAGE,ATTACHED,No,10720.0,44124,48,404250.0,0.0
71401082,4,2,2274,171700,1,1972,B+ / GOOD+,AVERAGE,ATTACHED,No,11610.0,44124,48,0.0,0.0
71401083,4,2,3453,193600,2,1967,B / GOOD,AVERAGE,ATTACHED,,10824.0,44124,53,249600.0,0.0
71401084,3,2,2349,175300,1,1972,B+ / GOOD+,AVERAGE,ATTACHED,No,10108.0,44124,48,0.0,0.0
71402001,2,1,935,89000,0,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,7250.0,44124,71,99680.00000000001,162630.0
71402002,4,1,1308,119600,1,1948,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,72,192850.0,215930.0
71402003,2,2,1260,118000,0,1951,C+ / AVERAGE+,AVERAGE,ATTACHED,,7250.0,44124,69,0.0,169999.99999999997
71402004,3,1,1170,114300,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,70,211280.00000000003,213150.0
71402005,2,1,780,100700,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,70,0.0,0.0
71402006,4,1,1326,119700,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,70,0.0,0.0
71402007,3,1,1301,119100,0,1951,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,69,0.0,0.0
71402008,3,1,1233,110000,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,70,131240.0,0.0
71402009,3,2,825,102900,0,1949,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,71,0.0,198559.99999999997
71402010,3,2,1742,132200,0,1957,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,63,214600.0,0.0
71402011,2,1,1689,137100,0,1925,C+ / AVERAGE+,AVERAGE,ATTACHED,,7250.0,44124,95,145368.4,197879.99999999997
71402012,2,1,858,104100,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,61,71980.0,43267.06
71402013,3,1,1296,98500,1,1925,C+ / AVERAGE+,FAIR,DETACHED,No,7250.0,44124,95,182560.0,104320.0
71402014,2,1,912,90500,0,1924,C+ / AVERAGE+,AVERAGE,DETACHED,No,7150.0,44124,96,138600.0,82990.0
71402015,3,1,1402,111200,1,1952,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,68,0.0,0.0
71402016,1,1,1065,93500,0,1924,C+ / AVERAGE+,AVERAGE,DETACHED,No,7250.0,44124,96,0.0,0.0
71402017,3,1,1482,127800,1,1954,C+ / AVERAGE+,AVERAGE,ATTACHED,No,8700.0,44124,66,129000.0,109989.0
71402019,4,2,1440,133300,0,1910,C+ / AVERAGE+,GOOD,DETACHED,,10150.0,44124,110,90600.0,0.0
71402020,3,1,1471,118400,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9350.0,44124,66,0.0,0.0
71402021,3,2,1625,119200,0,1956,C+ / AVERAGE+,AVERAGE,DETACHED,No,8500.0,44124,64,0.0,0.0
71402022,3,1,1408,113600,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,8500.0,44124,66,172000.0,149500.0
71402023,3,1,1419,113700,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,8500.0,44124,65,99200.0,0.0
71402024,3,1,1438,114300,0,1956,C+ / AVERAGE+,AVERAGE,DETACHED,No,8600.0,44124,64,180250.0,0.0
71402025,4,1,1977,127300,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,8500.0,44124,66,0.0,0.0
71402026,3,1,1780,122500,1,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,8500.0,44124,65,158776.0,0.0
71402027,3,1,1443,113700,0,1956,C+ / AVERAGE+,AVERAGE,DETACHED,,8500.0,44124,64,190920.0,0.0
71402028,2,1,840,96000,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,8500.0,44124,61,191125.00000000003,191539.99999999997
71402029,4,1,1350,112400,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,8500.0,44124,61,0.0,0.0
71402030,3,1,1773,124500,1,1964,B / GOOD,AVERAGE,ATTACHED,No,9350.0,44124,56,0.0,186200.0
71402031,3,1,988,67000,0,1956,C / AVERAGE,FAIR,ATTACHED,No,7650.0,44124,64,61600.00000000001,0.0
71402032,3,2,1232,116800,0,1939,C+ / AVERAGE+,AVERAGE,DETACHED,No,11050.0,44124,81,207900.0,0.0
71402033,4,2,1754,137000,0,1954,C+ / AVERAGE+,AVERAGE,ATTACHED,No,12960.0,44124,66,182320.0,74200.0
71402035,3,1,2142,131800,1,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,61,165200.0,232274.99999999997
71402036,3,2,1404,114100,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,61,200970.0,0.0
71402037,3,1,1426,114600,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,61,130340.0,0.0
71402038,3,1,1606,119400,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,61,0.0,0.0
71402039,2,1,958,100500,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,61,115960.0,0.0
71402040,3,1,1594,119100,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,65,0.0,0.0
71402041,2,1,958,100300,0,1959,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,61,122720.0,214600.0
71402042,3,1,1426,114800,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,140000.0,210012.0
71402043,3,1,1426,114600,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,9000.0,44124,66,230040.0,203350.0
71402044,3,1,1426,114800,0,1959,C+ / AVERAGE+,GOOD,DETACHED,No,9000.0,44124,61,154500.0,173750.00000000003
71402045,3,1,1426,114600,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,198075.00000000003,0.0
71402046,3,1,1430,114500,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,194620.0,0.0
71402047,2,1,936,99700,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,9000.0,44124,66,0.0,0.0
71402048,2,2,1344,93000,0,1928,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,92,96000.0,0.0
71402049,3,2,1404,114100,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,0.0,0.0
71402050,2,1,1728,103500,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,115920.00000000001,0.0
71402051,4,1,1404,114000,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,105400.0,0.0
71402052,3,2,1404,114100,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,9000.0,44124,66,0.0,0.0
71402053,3,1,972,100800,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,165000.0,174800.0
71402054,3,1,1454,115400,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,0.0,0.0
71402055,3,1,1404,114300,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,66,0.0,170955.0
71402056,2,1,936,127800,0,1954,C+ / AVERAGE+,GOOD,DETACHED,,9900.0,44124,66,96000.0,82550.0
71402057,2,1,948,132000,0,1954,C+ / AVERAGE+,GOOD,DETACHED,No,9900.0,44124,66,143880.0,160930.0
71402058,3,1,1404,117000,1,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9900.0,44124,66,137788.0,0.0
71402059,3,2,1511,119500,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,9900.0,44124,67,138805.0,220100.0
71402060,4,2,1404,119600,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9900.0,44124,66,111612.0,0.0
71402061,4,1,1544,120300,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9900.0,44124,66,135611.5,179200.0
71402062,2,1,984,103600,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,9900.0,44124,66,107060.0,0.0
71402063,4,1,1756,126200,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,,9900.0,44124,66,190800.0,129500.0
71402064,3,1,1420,116600,0,1954,B / GOOD,AVERAGE,DETACHED,No,9900.0,44124,66,98899.99999999999,0.0
71402065,3,2,1820,147600,0,1945,C+ / AVERAGE+,AVERAGE,ATTACHED,No,15300.0,44124,75,0.0,148610.0
71402066,3,1,1178,113100,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,10800.0,44124,68,187614.99999999997,0.0
71402067,3,2,1032,93100,0,1950,C+ / AVERAGE+,FAIR,DETACHED,No,9000.0,44124,70,0.0,74750.0
71402068,4,2,1404,114200,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,67,0.0,0.0
71402069,3,1,1820,124400,0,1925,C+ / AVERAGE+,AVERAGE,DETACHED,,9000.0,44124,95,99439.99999999999,0.0
71402070,5,1,1638,120200,1,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,67,234300.0,0.0
71402071,4,2,2243,149300,0,1925,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,95,196723.0,0.0
71402072,2,1,1116,83100,0,1949,C+ / AVERAGE+,FAIR,DETACHED,No,9000.0,44124,71,70035.0,141930.0
71402073,3,1,980,93000,0,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,71,0.0,84000.00000000001
71402074,3,1,1652,120800,0,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,72,211400.0,202800.0
71402075,5,1,1372,113700,0,1949,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,71,0.0,0.0
71402076,2,1,1218,109400,0,1948,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,72,75140.0,114523.5
71402077,3,1,1255,109800,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,70,0.0,113730.0
71402078,3,1,1446,115200,0,1950,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,70,145355.0,171150.0
71402079,3,2,1530,91000,0,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,9000.0,44124,68,96460.0,0.0
71402080,3,1,1394,114100,0,1945,C+ / AVERAGE+,AVERAGE,DETACHED,No,9000.0,44124,75,153669.0,0.0
71402081,2,1,942,75000,0,1952,C+ / AVERAGE+,AVERAGE,DETACHED,No,10380.0,44124,68,65720.0,183480.00000000003
