parcel,bedrooms,bathrooms,living_area,total_value,half_baths,purchase_date,construction_quality,condition_score,garage_type,finished_basement,total_land,zipcodes,house_age,Inflation_Adj_Cost1,Inflation_Adj_Cost2
82130033,4,3,3102,358200,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,0,129050
82130034,5,4,4025,458000,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,597600,616850
82130035,4,3,3419,423600,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,502075,0
82130036,3,2,2889,377700,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,436100,0
82130037,4,2,2579,328000,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,350000,347680
82130038,4,2,2556,353600,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,144000,0
82130039,4,3,3854,432100,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,0,0
82130040,4,3,2752,369400,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,0,427022
82130041,4,2,3808,444500,1,1992,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,28,612300,500465
82130042,4,2,3512,432100,1,1995,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,25,595774,253400
82130043,4,3,4162,435200,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,0,517140
82130044,3,2,3682,452700,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,551950,568883
82130045,4,2,2890,380700,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,0,442183
82130046,4,2,2467,354400,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,0,437524
82130047,4,3,3464,409500,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,493768,0
82130048,4,2,3440,410800,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,569800,504640
82130049,3,3,3469,412900,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,503180
82130050,4,3,3160,395000,1,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,0,512050
82130051,4,3,2998,429300,0,1997,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,23,598400,621599
82130052,4,2,2594,350500,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,381910,0
82130053,3,3,3172,421200,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,572130,0
82130054,4,2,2858,388500,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,355000,0
82130055,5,3,3402,387900,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,447850,429875
82130056,3,2,2429,350500,1,1992,A / VERY-GOOD,GOOD,ATTACHED,,17498,44143,28,393250,0
82130057,3,2,2445,326300,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,364000,0
82130058,4,4,3490,436900,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,616000,391600
82130059,4,2,2612,366700,1,1990,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,30,0,410136
82130060,3,3,3870,448300,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,542457,0
82130061,4,2,2563,335500,1,1992,B+ / GOOD+,GOOD,ATTACHED,,175,44143,28,486500,0
82130062,4,3,3072,379700,0,1993,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,27,0,453775
82130063,4,3,4196,471600,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,674500,0
82130064,3,2,2397,356000,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,0,473100
82130065,4,3,3744,413700,0,1990,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,30,121550,0
82130066,3,2,2651,368200,1,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,0,0
82130067,4,3,2886,355600,0,1992,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,28,0,416300
82130068,4,2,2923,380500,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,507200,0
82130069,4,3,3648,431700,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,106800,0
82130070,3,2,2394,307700,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,423120,98900
82130071,4,3,2784,363400,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,511200,377360
82130072,4,2,2876,328000,0,1993,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,27,102350,208150
82130073,4,3,2788,343000,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,455800,0
82130074,4,3,3118,395300,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,550848,420792
82130075,4,3,3210,405400,0,1994,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,26,537420,208150
82130076,4,3,2805,364900,0,1993,B+ / GOOD+,GOOD,ATTACHED,,19249,44143,27,418300,0
82130077,4,2,2469,346500,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,402500,195800
82130078,4,3,3044,378100,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,0,437500
82130079,4,2,2578,354300,1,1991,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,29,379195,101200
82130080,4,2,3589,418900,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,514300,435486
82130081,4,3,2899,320000,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,0
82130082,4,2,3472,419200,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,532000,494128
82130083,4,2,2808,369000,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,407250,316750
82130084,4,2,2915,349000,1,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,443625,38850
82130085,4,2,2856,387900,1,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,0,0
82131003,3,1,2382,166600,0,1948,C+ / AVERAGE+,AVERAGE,ATTACHED,,34155,44143,72,0,0
82131004,3,1,1485,140700,0,1960,C+ / AVERAGE+,AVERAGE,ATTACHED,No,34155,44143,60,169950,161660
82131005,3,2,1867,158300,0,1950,C+ / AVERAGE+,AVERAGE,ATTACHED,,34155,44143,70,195880,0
82131006,4,2,1788,156400,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,,40020,44143,67,0,0
82131008,3,1,1309,138700,0,1962,B / GOOD,AVERAGE,ATTACHED,No,34155,44143,58,0,0
82131010,3,1,1672,154800,0,1953,C+ / AVERAGE+,AVERAGE,DETACHED,No,35250,44143,67,0,274625
82131011,3,1,1251,139900,1,1954,C+ / AVERAGE+,GOOD,ATTACHED,No,18720,44143,66,0,0
82131012,3,2,2583,246100,1,1994,B / GOOD,AVERAGE,ATTACHED,,33900,44143,26,0,0
82131013,4,2,2502,280000,1,2004,B+ / GOOD+,GOOD,ATTACHED,,33675,44143,16,0,5500
82131014,2,1,1602,140600,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,36609,44143,67,208025,0
82131015,3,2,1537,161900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,34650,44143,67,201600,298711
82131016,4,2,2262,131900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,34800,44143,67,0,0
82131017,3,1,997,123300,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,34500,44143,67,0,0
82131018,4,2,1956,160700,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,19035,44143,67,287980,252320
82131019,3,1,1610,139000,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,35025,44143,66,0,231460
82131020,3,1,1504,131700,0,1952,C / AVERAGE,AVERAGE,ATTACHED,No,35625,44143,68,151240,85840
82131021,3,1,1113,132600,1,1956,C+ / AVERAGE+,AVERAGE,ATTACHED,No,35400,44143,64,0,262700
82131022,4,2,2884,187000,1,1955,B+ / GOOD+,GOOD,ATTACHED,,32025,44143,65,210940,0
82131023,3,1,2027,173900,1,1953,C+ / AVERAGE+,GOOD,ATTACHED,,18720,44143,67,263127,0
82131025,3,1,2231,213100,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,,35775,44143,67,225886,0
82131026,4,2,1760,146600,0,1955,C+ / AVERAGE+,AVERAGE,ATTACHED,No,18800,44143,65,0,237380
82131027,3,2,2307,175600,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,,36000,44143,67,150540,0
82131028,3,2,3326,424000,1,1992,B+ / GOOD+,GOOD,ATTACHED,,24742,44143,28,0,138000
82131029,4,2,4084,425200,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,18230,44143,27,0,641345
82131030,5,4,5364,511900,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,18238,44143,27,0,0
82131033,5,2,4140,446800,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,18238,44143,27,0,0
82131034,5,2,3660,426200,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,18504,44143,27,643850,0
82131035,4,3,3047,404500,0,1994,B+ / GOOD+,GOOD,ATTACHED,,22987,44143,26,641750,0
82131036,4,2,4644,564100,1,1993,B+ / GOOD+,GOOD,ATTACHED,,35305,44143,27,778750,0
82131038,4,3,3186,436000,0,1993,B+ / GOOD+,GOOD,ATTACHED,,19375,44143,27,0,546104
82131039,4,3,3856,459200,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17960,44143,26,0,0
82131040,4,3,3196,422300,0,1993,B+ / GOOD+,GOOD,ATTACHED,,22568,44143,27,490000,0
82131041,4,2,3240,425100,1,1994,B+ / GOOD+,GOOD,ATTACHED,No,36534,44143,26,468700,0
82131042,4,3,3484,421100,0,1993,B+ / GOOD+,GOOD,ATTACHED,,20000,44143,27,142400,0
82131043,4,3,3611,438700,0,1993,B+ / GOOD+,GOOD,ATTACHED,,18935,44143,27,492680,517446
82131044,5,3,3257,401700,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17611,44143,28,469920,0
82131045,4,3,3106,399000,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17607,44143,28,0,0
82131046,4,2,3472,438700,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17598,44143,27,0,508368
82131047,4,2,3523,436600,1,1997,B+ / GOOD+,GOOD,ATTACHED,,17594,44143,23,119520,1295055
82131048,5,2,4375,435000,2,1999,A+ / EXCELLENT,VERY-GOOD,ATTACHED,,17585,44143,21,0,461100
82131049,4,3,3718,427600,1,1994,B+ / GOOD+,GOOD,ATTACHED,No,17580,44143,26,617010,605900
82131050,5,3,3130,462700,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,467460,0
82131051,4,3,3039,371100,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,0,0
82131052,4,3,3625,431600,0,1997,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,23,471500,533010
82131053,4,2,2987,415400,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,426000,0
82131054,4,3,3350,480700,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,531300,0
82131055,4,2,3817,484100,1,1993,B+ / GOOD+,GOOD,ATTACHED,,22686,44143,27,499550,572804
82131056,4,3,2973,421200,0,1994,B+ / GOOD+,GOOD,ATTACHED,,20682,44143,26,533800,0
82131057,4,4,4046,617900,0,2006,B+ / GOOD+,VERY-GOOD,ATTACHED,No,22838,44143,14,763368,0
82131058,4,3,3823,400000,0,1993,B+ / GOOD+,AVERAGE,ATTACHED,,17498,44143,27,566930,0
82131059,4,2,2906,350000,1,1993,B / GOOD,AVERAGE,ATTACHED,,17498,44143,27,371000,0
82131060,4,3,3708,457200,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,0,135750
82131061,4,3,4076,502900,1,2002,B / GOOD,GOOD,ATTACHED,,17498,44143,18,500000,713020
82131062,4,2,2513,397100,1,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,440000,469490
82131064,4,3,6518,707100,3,1997,B+ / GOOD+,GOOD,ATTACHED,,26852,44143,23,3461,0
82131065,3,2,3384,248100,1,2018,B / GOOD,GOOD,ATTACHED,,31067,44143,2,0,84800
82132001,3,2,1928,153400,0,1953,C+ / AVERAGE+,AVERAGE,NONE,,33150,44143,67,0,207900
82132003,3,1,1104,122100,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,,32925,44143,67,0,231460
82132006,3,1,1352,149600,0,1958,C+ / AVERAGE+,GOOD,BASEMENT,,32250,44143,62,43650,43650
82132007,3,1,1100,119300,0,1954,C+ / AVERAGE+,AVERAGE,DETACHED,No,32700,44143,66,0,0
82132008,4,3,2748,255600,0,1988,B+ / GOOD+,GOOD,ATTACHED,,31350,44143,32,0,360000
82132009,4,3,2631,274700,1,1989,B+ / GOOD+,GOOD,ATTACHED,,31200,44143,31,355340,304985
82132010,3,1,1700,147600,1,1952,C+ / AVERAGE+,AVERAGE,ATTACHED,No,33375,44143,68,140521,0
82132011,3,1,1390,107300,1,1954,C / AVERAGE,AVERAGE,ATTACHED,No,35663,44143,66,0,106200
82132012,3,2,2532,180700,0,1952,C / AVERAGE,AVERAGE,DETACHED,,31050,44143,68,0,153360
82132013,3,1,1456,136800,0,1953,C / AVERAGE,AVERAGE,ATTACHED,No,31725,44143,67,0,0
82132014,2,1,1332,128900,0,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,31575,44143,67,99200,0
82132016,3,1,1096,87000,0,1953,C / AVERAGE,AVERAGE,ATTACHED,,27812,44143,67,94830,0
82132017,3,2,1758,144100,1,1953,C+ / AVERAGE+,AVERAGE,ATTACHED,No,30825,44143,67,83430,0
82132019,4,3,3172,360000,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17576,44143,27,0,454825
82132020,4,3,4354,468700,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17572,44143,27,591850,0
82132021,3,2,2510,354400,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17563,44143,27,0,0
82132022,4,3,3331,423300,1,1992,B+ / GOOD+,GOOD,ATTACHED,,20961,44143,28,346620,0
82132023,4,3,3096,425400,0,1993,B+ / GOOD+,AVERAGE,ATTACHED,,28345,44143,27,545300,2475175
82132024,4,3,3362,437100,0,1992,B+ / GOOD+,GOOD,ATTACHED,,22429,44143,28,563500,0
82132025,4,3,3570,445700,0,1993,B+ / GOOD+,GOOD,ATTACHED,,36817,44143,27,557318,0
82132026,4,3,3954,456200,0,1996,B+ / GOOD+,GOOD,ATTACHED,,26759,44143,24,0,529540
82132027,3,2,2608,391700,1,1999,A / VERY-GOOD,GOOD,ATTACHED,,19044,44143,21,0,140000
82132028,4,3,3472,375000,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,593460,503125
82132029,4,3,3717,377400,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,400960,344560
82132030,4,3,3372,385600,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,419190,108600
82132031,4,3,2696,345000,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,285000,0
82132032,5,3,4100,465800,0,1993,B+ / GOOD+,GOOD,ATTACHED,,24829,44143,27,581950,0
82132033,3,2,2824,394000,1,1993,B+ / GOOD+,GOOD,ATTACHED,,20055,44143,27,369770,472056
82132034,4,3,3231,368300,0,1994,B+ / GOOD+,GOOD,ATTACHED,,22050,44143,26,473100,0
82132035,4,3,3548,425900,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,502500,502040
82132036,4,3,3507,465600,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,0,646350
82132037,4,3,3465,425000,0,1994,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,26,463250,528938
82132038,4,3,3522,438000,0,1992,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,28,610600,596800
82132039,5,3,3607,446900,0,1994,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,26,464800,477900
82132040,4,3,4443,519900,1,1995,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,25,379940,0
82132041,4,3,2962,366200,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,421148,0
82132042,4,3,4034,485200,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,696000,565862
82132043,3,2,2218,282200,0,1995,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,25,0,0
82132044,4,3,3219,429100,0,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,456400,520410
82132045,3,2,3745,403300,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,17498,44143,28,439570,0
82132046,4,3,3529,456600,0,1993,B+ / GOOD+,GOOD,ATTACHED,,17498,44143,27,618550,0
82132047,6,5,5252,530900,1,1991,B+ / GOOD+,GOOD,ATTACHED,,25086,44143,29,643448,0
82132048,4,2,2895,367700,1,1992,B+ / GOOD+,GOOD,ATTACHED,,25417,44143,28,453900,0
82132049,4,3,3534,487200,0,1993,A / VERY-GOOD,GOOD,ATTACHED,,25866,44143,27,415000,540764
82132050,4,2,2807,394100,1,1993,B+ / GOOD+,GOOD,ATTACHED,,26196,44143,27,0,436456
82201001,4,2,3329,407100,1,1990,B+ / GOOD+,AVERAGE,ATTACHED,,24500,44143,30,580105,0
82201002,3,2,2895,400700,1,1991,B+ / GOOD+,GOOD,ATTACHED,,27146,44143,29,0,506300
82201003,5,2,2436,39000,0,1880,C+ / AVERAGE+,UNSOUND,DETACHED,No,40250,44143,140,49610,124000
82201010,4,2,3639,431600,1,1992,A / VERY-GOOD,GOOD,ATTACHED,,34935,44143,28,0,0
82201011,3,1,1452,122300,1,1958,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,62,215280,0
82201012,3,1,1606,159700,1,1958,B / GOOD,GOOD,ATTACHED,,18000,44143,62,0,246740
82201013,4,3,5212,532600,1,1991,B+ / GOOD+,GOOD,ATTACHED,,25177,44143,29,603750,612775
82201014,3,1,1892,161500,1,1900,C+ / AVERAGE+,AVERAGE,DETACHED,No,25650,44143,120,184370,0
82201016,3,1,2088,170700,0,1953,C+ / AVERAGE+,GOOD,ATTACHED,,,44143,67,0,0
82201017,4,2,2230,168800,0,1955,C+ / AVERAGE+,AVERAGE,DETACHED,,25650,44143,65,208500,0
82201018,3,1,1400,151400,1,1956,B / GOOD,AVERAGE,DETACHED,No,29925,44143,64,0,0
82201019,3,1,1456,155300,1,1966,B / GOOD,AVERAGE,ATTACHED,No,25650,44143,54,0,0
82201020,3,1,1881,99000,0,1955,C+ / AVERAGE+,AVERAGE,ATTACHED,,25650,44143,65,88500,249256
82201021,3,1,1403,135900,1,1956,B / GOOD,AVERAGE,ATTACHED,No,21600,44143,64,155940,0
82201023,4,2,1850,157900,1,1961,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,59,230000,204700
82201024,3,1,1812,155100,1,1956,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,64,0,0
82201025,3,1,1776,151000,1,1956,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,64,179850,0
82201026,3,1,1484,145600,1,1957,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,63,0,0
82201027,3,1,1452,143800,1,1956,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,64,265690,0
82201028,3,1,1720,155700,1,1956,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,64,0,0
82201030,3,1,1452,153600,1,1957,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,63,0,203490
82201031,3,1,1620,168000,1,1957,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,63,178080,0
82201032,4,1,1667,146400,1,1957,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,63,228150,0
82201033,3,1,1452,161200,1,1957,B / GOOD,AVERAGE,ATTACHED,,18000,44143,63,258750,323350
82201034,3,1,1452,157800,1,1957,B / GOOD,AVERAGE,ATTACHED,,18000,44143,63,244420,0
82201035,3,1,1452,150800,1,1957,B / GOOD,AVERAGE,ATTACHED,,18000,44143,63,291040,129270
82201036,3,1,1989,158900,1,1956,B / GOOD,AVERAGE,ATTACHED,,18000,44143,64,0,212675
82201037,4,2,2061,168500,1,1956,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,64,0,0
82201038,3,1,1452,143300,1,1956,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,64,0,0
82201039,3,1,1457,162800,1,1956,B / GOOD,AVERAGE,ATTACHED,,25000,44143,64,0,0
82201040,3,1,1403,161100,1,1956,B / GOOD,AVERAGE,ATTACHED,No,25600,44143,64,298200,0
82201041,3,1,1403,129800,1,1956,B / GOOD,AVERAGE,ATTACHED,No,20000,44143,64,192400,0
82201042,3,1,1425,167700,1,1954,B / GOOD,AVERAGE,ATTACHED,No,31320,44143,66,0,0
82201043,4,1,4241,298400,2,1929,AA / EXCELLENT+,EXCELLENT,ATTACHED,No,52968,44143,91,311650,384780
82201044,3,1,1482,143100,1,1959,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,61,197730,0
82201045,3,1,1452,144900,1,1959,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,61,294650,0
82201046,3,1,1668,150400,1,1959,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,61,0,281030
82201047,4,1,1618,146200,1,1959,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,61,198000,0
82201048,3,1,1438,145400,1,1959,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,61,59700,107868
82201049,3,1,1587,155100,1,1959,B / GOOD,AVERAGE,ATTACHED,,18000,44143,61,270840,273780
82201050,4,1,1618,139200,1,1959,B / GOOD,AVERAGE,ATTACHED,No,18000,44143,61,269700,0
82201051,3,1,1683,160100,1,1960,B / GOOD,AVERAGE,ATTACHED,,18000,44143,60,216300,133900
82201052,3,1,1452,146000,1,1960,B / GOOD,AVERAGE,ATTACHED,,18000,44143,60,271800,0
82201053,3,1,1452,136900,1,1960,B / GOOD,AVERAGE,ATTACHED,No,18600,44143,60,0,0
82201054,3,1,1524,152000,1,1960,B / GOOD,AVERAGE,ATTACHED,No,20304,44143,60,252650,252650
82201055,3,1,1452,147500,1,1960,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,60,270840,0
82201056,3,1,1452,147200,1,1960,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,60,198750,0
82201057,3,1,1452,139000,1,1960,B / GOOD,AVERAGE,ATTACHED,,19440,44143,60,0,0
82201058,3,1,1452,148900,1,1959,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,61,192340,278400
82201059,3,1,1608,148500,1,1959,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,61,0,0
82201060,3,1,1452,147600,1,1959,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,61,0,0
82201062,3,1,1452,139900,1,1959,B / GOOD,AVERAGE,ATTACHED,No,19440,44143,61,192324,0
82201063,3,2,1867,183800,1,1959,B / GOOD,AVERAGE,ATTACHED,,19440,44143,61,280360,254840
82201065,4,2,3046,390300,1,1993,B+ / GOOD+,GOOD,ATTACHED,No,22380,44143,27,0,382320
82201067,4,2,3290,422000,1,1994,B+ / GOOD+,GOOD,ATTACHED,No,27286,44143,26,521250,573475
82201068,3,2,2595,401600,1,1994,B+ / GOOD+,GOOD,ATTACHED,,25443,44143,26,402500,536760
82201069,4,3,3529,439200,0,1991,B+ / GOOD+,VERY-GOOD,ATTACHED,,23078,44143,29,0,554400
82201070,4,1,2888,412600,1,1993,B / GOOD,GOOD,ATTACHED,,23025,44143,27,448241,481330
82201071,3,2,2769,334900,1,1994,B+ / GOOD+,GOOD,ATTACHED,,22381,44143,26,0,0
82201072,4,2,2935,397100,1,1994,B+ / GOOD+,GOOD,ATTACHED,,22381,44143,26,575405,0
82201073,3,2,2284,324600,1,1993,B+ / GOOD+,GOOD,ATTACHED,,22381,44143,27,0,0
82201074,3,2,2267,280000,0,1991,B / GOOD,GOOD,ATTACHED,,22380,44143,29,337503,0
82201075,4,2,2856,371300,1,1991,B / GOOD,GOOD,ATTACHED,,22381,44143,29,416000,442330
82201076,4,3,3568,429200,0,1994,C+ / AVERAGE+,GOOD,ATTACHED,,22381,44143,26,0,0
82201077,4,3,3605,425000,1,1994,A / VERY-GOOD,VERY-GOOD,ATTACHED,,22380,44143,26,437750,0
82201078,4,2,2696,388400,1,1994,B+ / GOOD+,GOOD,ATTACHED,,22276,44143,26,455800,479500
82201079,4,2,3096,371000,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,22170,44143,27,0,533750
82201080,3,2,3822,430000,2,1994,B+ / GOOD+,GOOD,ATTACHED,No,22070,44143,26,128160,0
82201081,4,2,3004,412500,1,1993,B+ / GOOD+,GOOD,ATTACHED,,24999,44143,27,0,517298
82201082,5,3,3394,370000,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,33467,44143,27,0,0
82201083,4,3,3743,595800,2,1993,A / VERY-GOOD,VERY-GOOD,ATTACHED,,32204,44143,27,0,0
82201084,4,2,2918,346000,1,1993,B+ / GOOD+,GOOD,ATTACHED,,25003,44143,27,360680,0
82202040,4,3,5228,540700,1,1993,B+ / GOOD+,GOOD,ATTACHED,,25003,44143,27,714000,0
82201085,4,3,3403,436800,1,1998,A / VERY-GOOD,GOOD,ATTACHED,,24999,44143,22,617770,0
82201086,4,2,3468,425600,1,1993,B+ / GOOD+,GOOD,ATTACHED,,32800,44143,27,0,614200
82201088,4,3,3227,438300,1,1996,B+ / GOOD+,GOOD,ATTACHED,No,24999,44143,24,570625,0
82201089,5,3,3408,402400,1,1994,B+ / GOOD+,GOOD,ATTACHED,,27809,44143,26,0,0
82201090,4,2,3753,455900,1,1993,B+ / GOOD+,GOOD,ATTACHED,No,25003,44143,27,624800,0
82201091,4,3,3482,444900,0,1995,B+ / GOOD+,GOOD,ATTACHED,,24999,44143,25,0,619100
82201092,4,3,3464,421500,0,1994,B+ / GOOD+,GOOD,ATTACHED,,25112,44143,26,571340,572700
82201093,3,2,2780,276500,1,1994,B / GOOD,GOOD,ATTACHED,,25810,44143,26,284795,0
82201094,4,3,4393,492400,0,1991,B+ / GOOD+,GOOD,ATTACHED,,36280,44143,29,517500,0
82201095,4,2,3343,433800,1,1993,B+ / GOOD+,GOOD,ATTACHED,,25280,44143,27,0,0
82201096,4,2,3611,446400,1,1992,B+ / GOOD+,GOOD,ATTACHED,No,24780,44143,28,610500,0
82201097,4,2,3596,423700,1,1991,B+ / GOOD+,GOOD,ATTACHED,,26960,44143,29,442500,0
82201098,4,2,3109,428600,1,1994,B+ / GOOD+,GOOD,ATTACHED,,27200,44143,26,580780,122500
82201099,4,2,4012,425900,1,1993,B+ / GOOD+,AVERAGE,ATTACHED,,25000,44143,27,602000,0
82201100,4,2,2878,403700,1,1993,B / GOOD,GOOD,ATTACHED,,25000,44143,27,0,575840
82201101,4,2,2952,375000,1,1991,B+ / GOOD+,GOOD,ATTACHED,,27200,44143,29,0,556800
82202001,2,1,1346,120700,0,1941,C+ / AVERAGE+,AVERAGE,DETACHED,,27360,44143,79,0,0
82202002,3,1,1650,142900,0,1955,B / GOOD,AVERAGE,ATTACHED,No,27360,44143,65,0,0
82202003,3,1,1393,122400,0,1955,B / GOOD,AVERAGE,ATTACHED,No,52272,44143,65,0,0
82202004,3,3,3860,400100,1,1994,B+ / GOOD+,GOOD,ATTACHED,,150136,44143,26,0,105000
82202005,3,2,1408,132300,0,1910,C+ / AVERAGE+,AVERAGE,DETACHED,,20590,44143,110,192240,0
82202006,3,2,3063,347500,1,1994,B+ / GOOD+,GOOD,ATTACHED,No,54014,44143,26,0,398160
