71102012,4,1,"2,012","$122,300 ",1,1947,C+ / AVERAGE+,4943 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,500",1/30/19,"$123,000 ",1/15/08,$0 
71102013,4,1,"1,682","$117,500 ",1,1947,C+ / AVERAGE+,4947 ANDERSON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,500",6/5/98,$0 ,6/23/78,"$62,900 "
71102014,3,1,"1,144","$117,500 ",0,1947,C+ / AVERAGE+,4951 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"12,500",2/1/08,"$68,400 ",4/13/07,"$116,000 "
71102015,3,1,"1,396","$105,700 ",1,1947,C+ / AVERAGE+,4955 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"12,500",6/30/17,"$90,000 ",5/8/13,"$83,400 "
71102016,3,2,"1,738","$115,100 ",0,1947,C+ / AVERAGE+,4959 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"12,500",11/5/03,"$112,000 ",6/10/99,"$90,000 "
71102017,3,2,"1,456","$117,500 ",0,1947,C+ / AVERAGE+,4967 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"12,500",12/2/99,$0 ,4/28/78,"$66,000 "
71102018,5,1,"2,184","$126,100 ",0,1947,C+ / AVERAGE+,4971 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"12,500",8/21/85,"$58,500 ",9/22/77,"$49,900 "
71102019,4,1,"1,312","$117,500 ",0,1947,C+ / AVERAGE+,4973 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"12,500",3/8/11,"$68,990 ",4/3/07,$0 
71102020,3,1,"1,444","$117,500 ",0,1947,C+ / AVERAGE+,4979 ANDERSON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,500",12/22/09,$0 ,12/15/09,$0 
71102021,3,1,"1,298","$146,800 ",1,1965,B+ / GOOD+,4972 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,092",1/30/15,"$137,000 ",5/13/11,"$114,130 "
71102022,3,1,"1,722","$157,500 ",1,1964,B+ / GOOD+,4964 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,092",7/1/19,"$168,000 ",7/9/13,$0 
71102023,3,2,"1,464","$167,200 ",1,1966,B+ / GOOD+,4956 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,092",7/25/11,"$144,500 ",2/18/00,$0 
71102024,3,2,"1,884","$181,400 ",1,1966,B+ / GOOD+,4948 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,092",9/3/19,$0 ,3/16/11,"$114,000 "
71102025,3,2,"1,695","$154,000 ",1,1966,B+ / GOOD+,4938 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,092",9/8/14,$0 ,3/25/11,$0 
71102026,4,2,"1,924","$182,400 ",1,1965,B+ / GOOD+,4928 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,092",9/13/19,"$182,500 ",3/14/18,$0 
71102027,3,2,"1,464","$167,000 ",1,1966,B+ / GOOD+,4918 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,208",11/13/09,"$179,900 ",12/23/03,$0 
71102028,4,2,"2,160","$183,000 ",1,1964,B+ / GOOD+,4908 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"10,208",11/4/19,"$189,900 ",11/4/19,$0 
71102029,4,2,"1,936","$164,400 ",1,1963,B+ / GOOD+,4902 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,208",10/25/18,"$140,000 ",9/12/95,"$143,500 "
71102030,3,1,"2,019","$154,000 ",1,1963,B+ / GOOD+,4890 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,126",12/8/92,"$127,000 ",3/22/85,$0 
71102031,4,3,"2,408","$186,900 ",1,1967,C / AVERAGE,4884 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"13,200",3/3/15,"$125,000 ",3/3/15,$0 
71102032,4,2,"2,189","$170,000 ",1,1963,B+ / GOOD+,4885 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,200",12/6/14,"$123,000 ",4/30/14,$0 
71102033,3,1,"1,739","$165,000 ",1,1963,B+ / GOOD+,4891 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,945",2/2/09,"$131,900 ",10/8/97,$0 
71102034,3,1,"1,645","$161,000 ",1,1963,B+ / GOOD+,4901 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,945",1/24/92,$0 ,7/29/85,"$88,000 "
71102035,3,1,"1,726","$158,000 ",1,1964,B+ / GOOD+,4909 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,945",6/1/78,"$77,800 ",11/22/77,"$72,300 "
71102036,4,2,"1,726","$158,000 ",1,1964,B+ / GOOD+,4917 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,945",11/1/12,"$127,000 ",1/8/02,"$168,500 "
71102037,3,2,"1,752","$100,000 ",0,1966,C+ / AVERAGE+,4925 HARTLEY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,062",2/28/18,$0 ,9/9/16,"$99,000 "
71102038,3,1,"1,672","$175,900 ",1,1965,B+ / GOOD+,4937 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,062",8/21/03,"$146,000 ",2/10/81,$0 
