39702041,4,2,"1,968","$178,800 ",1,1975,B / GOOD,16968 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,750",6/8/2012,$0 ,7/12/1991,"$128,000 "
39702042,5,2,"3,058","$242,300 ",1,1975,A / VERY-GOOD,16962 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"14,374",6/8/2016,$0 ,4/3/2007,"$258,650 "
39702043,4,2,"1,920","$180,100 ",1,1975,B / GOOD,16956 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"15,681",4/2/1985,$0 ,7/7/1975,"$52,100 "
39702044,4,2,"2,150","$187,400 ",1,1975,B / GOOD,16948 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,324",5/14/1992,"$145,000 ",4/19/1991,"$134,000 "
39702045,4,3,"1,990","$177,300 ",0,1975,B / GOOD,16940 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"14,359",6/26/2014,$0 ,1/27/1999,"$149,000 "
39702046,5,2,"3,352","$224,200 ",1,1976,A / VERY-GOOD,16934 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"17,052",9/29/2004,"$247,000 ",5/21/1991,"$153,000 "
39702047,5,2,"2,904","$218,100 ",1,1975,A / VERY-GOOD,16945 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"16,960",1/20/1994,"$169,000 ",8/1/1980,$0 
39702048,4,2,"2,194","$193,200 ",1,1975,B / GOOD,16953 DEERFIELD DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"11,736",12/31/1975,"$62,500 ",1/1/1975,$0 
39702049,4,2,"2,422","$193,700 ",1,1975,B / GOOD,18115 FAWN CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"13,068",6/5/1992,"$145,000 ",1/5/1976,"$66,300 "
39702050,4,2,"2,194","$196,600 ",1,1975,B / GOOD,18131 FAWN CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,760",2/13/2014,"$195,000 ",2/8/1999,$0 
39702051,5,2,"2,912","$237,300 ",1,1975,A / VERY-GOOD,18143 FAWN CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"14,374",10/2/2015,"$185,000 ",5/23/2013,"$135,000 "
39702052,4,2,"2,194","$180,000 ",1,1975,B / GOOD,18175 FAWN CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"13,284",5/21/2008,"$154,000 ",6/17/2005,"$200,000 "
39702053,4,2,"2,516","$198,800 ",1,1975,B+ / GOOD+,18180 FAWN CIR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"10,872",10/4/2013,"$196,000 ",6/16/1993,"$147,000 "
